"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
"980",5.91760549596673e-297,0.591491959746577,0.916,0.529,1.70184416458507e-292,"Stele1","Zm00001d021122"
"981",0,0.591182658390295,0.979,0.787,0,"Stele1","Zm00001d017119"
"982",6.41410389019302e-296,0.590799151786598,0.723,0.296,1.84463213778061e-291,"Stele1","Zm00001d022868"
"983",0,0.590373354603237,0.67,0.201,0,"Stele1","Zm00001d008285"
"984",5.46312529991995e-301,0.589663448372441,0.966,0.636,1.57114020500398e-296,"Stele1","Zm00001d022542"
"985",0,0.58928201586443,0.975,0.734,0,"Stele1","Zm00001d047349"
"986",3.19200931972127e-277,0.586399984315449,0.894,0.513,9.1798996025864e-273,"Stele1","Zm00001d044389"
"987",2.82759821422437e-263,0.585098134248791,0.968,0.718,8.13188970428786e-259,"Stele1","Zm00001d026649"
"988",0,0.584836723780046,0.423,0.079,0,"Stele1","Zm00001d021321"
"989",0,0.584459823436212,0.702,0.232,0,"Stele1","Zm00001d013869"
"990",3.68005401367342e-287,0.584387835097206,0.966,0.651,1.05834673379234e-282,"Stele1","Zm00001d039245"
"991",1.27476844065323e-219,0.584031352768392,0.849,0.475,3.66610655847462e-215,"Stele1","Zm00001d044075"
"992",7.51473532870616e-251,0.583806606240554,0.982,0.622,2.1611627331826e-246,"Stele1","Zm00001d052485"
"993",1.83351629623094e-272,0.583694076487964,0.727,0.297,5.27300951633055e-268,"Stele1","Zm00001d013390"
"994",0,0.58285830218868,0.997,0.941,0,"Stele1","Zm00001d043386"
"995",4.10573048456529e-282,0.582773822056493,0.968,0.571,1.18076703005613e-277,"Stele1","Zm00001d042285"
"996",2.77338288347917e-274,0.582730784496252,0.912,0.552,7.97597183459775e-270,"Stele1","Zm00001d042555"
"997",2.82231667459014e-179,0.582489382165838,0.806,0.42,8.11670052445377e-175,"Stele1","Zm00001d043610"
"998",6.77303154030033e-169,0.582379276582028,0.742,0.417,1.94785614067497e-164,"Stele1","Zm00001d001915"
"999",1.42697158223395e-247,0.581812542661603,0.944,0.621,4.10382757334661e-243,"Stele1","Zm00001d003508"
"1000",0,0.581786397783756,0.872,0.465,0,"Stele1","Zm00001d023922"
"1001",5.49858710049118e-286,0.581522316289274,0.95,0.609,1.58133866423026e-281,"Stele1","Zm00001d025011"
"1002",0,0.581383081538945,0.656,0.202,0,"Stele1","Zm00001d035263"
"1003",7.17636590736627e-160,0.580486921312971,0.71,0.406,2.06385107129946e-155,"Stele1","Zm00001d016696"
"1004",3.61480978951455e-287,0.58044251371917,0.989,0.768,1.03958314736649e-282,"Stele1","Zm00001d008794"
"1005",9.04387607535842e-188,0.580312176848129,0.965,0.743,2.60092832051233e-183,"Stele1","Zm00001d042104"
"1006",1.22515596810512e-277,0.579771877835838,0.934,0.605,3.52342604867352e-273,"Stele1","Zm00001d010190"
