gene,name,p_val,p_val_adj,pct_1,pct_2,pct_diff,avg_log2FC,clusterName,celltype_id,species,tissue,dataset
Ghir_D13G023490,Ghir_D13G023490,2.4906233651404702e-142,1.71603949858178e-137,0.207,0.081,0.126,1.23419369963163,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D01G022210,Ghir_D01G022210,2.53909445388512e-141,1.74943607872685e-136,0.256,0.117,0.139,1.03898075639406,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A08G011550,Ghir_A08G011550,8.28016123883065e-141,5.70503109355432e-136,0.273,0.131,0.142,0.978643303173126,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A05G009320,Ghir_A05G009320,2.66027521743249e-139,1.83292962481098e-134,0.315,0.167,0.148,0.899024284480882,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D08G020060,Ghir_D08G020060,6.62331400619374e-133,4.56346335026749e-128,0.25,0.116,0.134,0.950016884726113,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A13G003150,Ghir_A13G003150,1.333389651475e-132,9.18705469866276e-128,0.684,0.617,0.0670000000000001,0.691460047401244,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D13G025600,Ghir_D13G025600,2.41768340448465e-130,1.66578386568992e-125,0.207,0.087,0.12,1.23528580142294,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A13G024830,Ghir_A13G024830,2.57278582261144e-129,1.77264943177928e-124,0.254,0.126,0.128,1.18543812132612,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D11G029230,Ghir_D11G029230,6.175447685367499e-129,4.25488345521821e-124,0.329,0.186,0.143,0.831402651823486,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A08G009820,Ghir_A08G009820,7.8699549674528e-128,5.42239897257498e-123,0.22,0.096,0.124,1.13573037402906,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D11G027290,Ghir_D11G027290,6.988767795764199e-127,4.81526101128153e-122,0.254,0.121,0.133,0.883863381456069,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A06G004580,Ghir_A06G004580,1.41961721549858e-125,9.78116261478518e-121,0.222,0.097,0.125,0.901667715274985,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
