"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
"157",3.02651049139021e-291,1.20092506569752,0.498,0.249,8.95151008038482e-287,"Meristem","Os12g0406200"
"158",0,1.19861050459428,0.485,0.227,0,"Meristem","Os03g0796501"
"159",1.06715762241283e-268,1.19721560817893,0.711,0.563,3.15633209981041e-264,"Meristem","Os11g0433900"
"160",2.72234811898644e-236,1.19650040870271,0.52,0.308,8.05188903152619e-232,"Meristem","Os03g0297300"
"161",1.05149968948589e-269,1.19336820436642,0.59,0.361,3.11002063159243e-265,"Meristem","Os01g0823300"
"162",2.25531318167607e-257,1.19011354433133,0.575,0.367,6.6705397974433e-253,"Meristem","Os08g0359500"
"163",0,1.18678445391659,0.468,0.207,0,"Meristem","Os01g0896800"
"164",8.25903302587465e-227,1.18597920152275,0.548,0.355,2.44277419806295e-222,"Meristem","Os03g0851000"
"165",0,1.18558667491062,0.779,0.652,0,"Meristem","Os01g0679700"
"166",1.85052080443259e-259,1.17413735438687,0.59,0.378,5.47328538327027e-255,"Meristem","Os02g0229000"
"167",1.17268385175152e-272,1.17020669790146,0.674,0.474,3.46844702832546e-268,"Meristem","Os11g0634500"
"168",2.36675494657236e-267,1.16942118523361,0.537,0.301,7.00015110547708e-263,"Meristem","Os07g0109500"
"169",0,1.16120370209955,0.356,0.107,0,"Meristem","Os01g0754100"
"170",0,1.16087553873145,0.73,0.573,0,"Meristem","Os07g0662500"
"171",0,1.15537361150806,0.357,0.11,0,"Meristem","Os01g0840700"
"172",9.59766356816265e-306,1.1537983104628,0.494,0.233,2.83870095355547e-301,"Meristem","Os03g0341100"
"173",0,1.15216975579822,0.83,0.693,0,"Meristem","Os10g0466700"
"174",7.31840884084179e-223,1.14977367251176,0.55,0.357,2.16456578285577e-218,"Meristem","Os02g0287000"
"175",1.36419166326036e-232,1.14785496226592,0.515,0.305,4.03486968242517e-228,"Meristem","Os06g0571400"
"176",1.82994195601426e-251,1.147523271485,0.408,0.19,5.41241932330338e-247,"Meristem","Os12g0592200"
"177",1.92463696730199e-234,1.14737005153244,0.483,0.261,5.69249875818909e-230,"Meristem","Os07g0616600"
"178",0,1.14646528157408,0.353,0.093,0,"Meristem","Os02g0202500"
"179",5.1896381929126e-205,1.14183336500039,0.84,0.7,1.53493928831776e-200,"Meristem","Os02g0718100"
"180",3.13500850247075e-261,1.1363980534326,0.437,0.206,9.27241464775773e-257,"Meristem","Os12g0502200"
"181",2.10616511799915e-251,1.13461791013752,0.447,0.218,6.22940456950608e-247,"Meristem","Os02g0103700"
"182",9.0210128450946e-218,1.13337669896872,0.65,0.511,2.66814496919363e-213,"Meristem","Os09g0482100"
"183",1.48936718148441e-225,1.12998181483704,0.48,0.266,4.40510131267643e-221,"Meristem","Os03g0626200"
"184",2.44272116278279e-246,1.12987379894946,0.681,0.497,7.22483638316267e-242,"Meristem","Os02g0797200"
"185",3.2470423940912e-213,1.12664809696571,0.523,0.291,9.60377728900353e-209,"Meristem","Os07g0139600"
"186",0,1.12534905726738,0.884,0.771,0,"Meristem","Os05g0459900"
"187",0,1.11998701013232,0.382,0.143,0,"Meristem","Os05g0350500"
"188",3.11029416609740e-283,1.11745265991881,0.724,0.592,9.19931705506626e-279,"Meristem","Os12g0150100"
"189",4.00345586480214e-305,1.11682641337881,0.755,0.651,1.18410214113253e-300,"Meristem","Os04g0515300"
"190",1.18338386032848e-255,1.11570505411049,0.633,0.446,3.50009444369354e-251,"Meristem","Os03g0109600"
"191",1.08513903759578e-08,1.10695936079457,0.396,0.406,0.000320951573149705,"Meristem","Os01g0835900"
"192",2.70513717329364e-192,1.10219237044262,0.579,0.427,8.00098421745059e-188,"Meristem","Os04g0611300"
"193",2.918266306994e-222,1.10065141674783,0.486,0.28,8.63135625619616e-218,"Meristem","Os08g0558800"
"194",7.62976577844824e-192,1.10061734453658,0.638,0.463,2.25665582429164e-187,"Meristem","Os03g0808300"
"195",1.2640460223731e-216,1.0983096040222,0.601,0.415,3.73866892037291e-212,"Meristem","Os03g0343500"
"196",3.24551615551e-217,1.09436663905282,0.673,0.544,9.59926313315193e-213,"Meristem","Os03g0297100"
"197",0,1.09319452658806,0.337,0.101,0,"Meristem","Os02g0576700"
"198",7.91528378498723e-174,1.09278572629028,0.608,0.508,2.34110348508567e-169,"Meristem","Os06g0708600"
"199",7.85081808424776e-251,1.09107874242343,0.688,0.525,2.32203646477796e-246,"Meristem","Os08g0128500"
"200",5.13266772196487e-204,1.087178745269,0.596,0.443,1.51808913212555e-199,"Meristem","Os08g0436800"
"201",2.99269126960127e-236,1.08379397025676,0.347,0.145,8.85148296809968e-232,"Meristem","Os09g0556300"
"202",8.74179805831859e-113,1.08241665020636,0.481,0.368,2.58556161170889e-108,"Meristem","Os01g0231000"
"203",0,1.07921469657241,0.359,0.124,0,"Meristem","Os07g0450000"
"204",5.44722577754969e-283,1.07663989919162,0.716,0.559,1.61112596822587e-278,"Meristem","Os05g0445500"
