,p_val,avg_log2FC,pct_1,pct_2,p_val_adj,clusterName,gene
3192,1.14677504814294e-10,0.896808766,0.483,0.525,2.4887312094798e-06,RC_Col_QC,Solyc11g009080
3193,3.02508614482363e-77,0.889589777,0.829,0.718,6.56504195149625e-73,RC_Col_QC,Solyc01g111300
3194,3.7110021476158e-19,0.870183013,0.547,0.578,8.05361686075581e-15,RC_Col_QC,Solyc09g007490
3195,7.20913130580501e-98,0.866437752,0.904,0.789,1.5645256759858e-93,RC_Col_QC,Solyc09g075430
3196,8.68009932287795e-09,0.865349518,0.424,0.412,0.000188376,RC_Col_QC,Solyc07g042550
3197,8.55054829243082e-65,0.862905802,0.789,0.735,1.85563999042334e-60,RC_Col_QC,Solyc06g073190
3198,2.09252006370134e-152,0.851178148,0.979,0.935,4.54118704224465e-148,RC_Col_QC,Solyc01g008080
3199,5.11918005260415e-89,0.848751293,0.943,0.831,1.11096445501615e-84,RC_Col_QC,Solyc01g109660
3200,4.46460835909495e-25,0.844003769,0.591,0.589,9.68909306090787e-21,RC_Col_QC,Solyc09g076050
3201,2.84075660572173e-18,0.835280558,0.517,0.505,6.1650099857373e-14,RC_Col_QC,Solyc04g008710
3202,1.72273642091179e-42,0.82140557,0.702,0.652,3.73868258066277e-38,RC_Col_QC,Solyc04g026100
3203,1.07808703170469e-14,0.819248003,0.54,0.553,2.33966447620552e-10,RC_Col_QC,Solyc01g104470
3204,1.28593320349933e-35,0.811746532,0.579,0.437,2.79073223823424e-31,RC_Col_QC,Solyc01g100570
3205,6.50048387625705e-07,0.806859192,0.446,0.502,0.01410735,RC_Col_QC,Solyc05g015500
3206,2.25028029497591e-176,0.792004366,1,0.998,4.88355829615671e-172,RC_Col_QC,Solyc01g099770
3207,8.69541009408748e-58,0.787547271,0.79,0.685,1.88707789861886e-53,RC_Col_QC,Solyc06g060400
3208,2.21913246322275e-54,0.783591579,0.772,0.679,4.81596127168602e-50,RC_Col_QC,Solyc03g119040
3209,5.97003094784872e-09,0.778938403,0.462,0.493,0.000129562,RC_Col_QC,Solyc03g116590
3210,0.005806508,0.775173296,0.296,0.317,1,RC_Col_QC,Solyc07g054060
3211,1.95049709794834e-63,0.773607666,0.857,0.784,4.2329688019675e-59,RC_Col_QC,Solyc06g009970
3212,0.000425383,0.773373264,0.342,0.36,1,RC_Col_QC,Solyc07g005530
3213,2.09563249187068e-24,0.773229084,0.605,0.549,4.54794163385775e-20,RC_Col_QC,Solyc06g035450
3214,6.47913305040357e-06,0.772761954,0.41,0.457,0.140610145,RC_Col_QC,Solyc06g061000
3215,3.85697666246402e-09,0.772329568,0.36,0.329,8.37041075287942e-05,RC_Col_QC,Solyc07g047670
3216,3.81504023167805e-23,0.769943423,0.395,0.277,8.27940031078771e-19,RC_Col_QC,Solyc09g011420
3217,1.6429144644711e-50,0.760095909,0.762,0.716,3.56545297079517e-46,RC_Col_QC,Solyc09g075010
3218,7.25354413901637e-09,0.757072958,0.328,0.29,0.000157416,RC_Col_QC,Solyc02g065370
3219,1.23127480752909e-39,0.75659512,0.688,0.664,2.67211258729962e-35,RC_Col_QC,Solyc06g083190
3220,1.0275184147721e-05,0.756079711,0.366,0.382,0.222992046,RC_Col_QC,Solyc01g111600
3221,0.001624661,0.75526845,0.299,0.309,1,RC_Col_QC,Solyc06g082100
3222,3.73614862236139e-20,0.754574966,0.605,0.637,8.1081897402487e-16,RC_Col_QC,Solyc01g103540
3223,0.001513056,0.753815562,0.33,0.355,1,RC_Col_QC,Solyc12g010320
3224,2.88728708568019e-89,0.749795238,0.921,0.809,6.26599043334314e-85,RC_Col_QC,Solyc09g066430
3225,6.27613206838856e-27,0.748923029,0.591,0.513,1.36204618148169e-22,RC_Col_QC,Solyc06g007570
3226,3.37940927029209e-118,0.745801887,0.926,0.847,7.33399399838789e-114,RC_Col_QC,Solyc09g010800
3227,4.01613898818608e-25,0.742786125,0.623,0.609,8.71582483216144e-21,RC_Col_QC,Solyc09g098360
3228,1.33633944135378e-48,0.737923197,0.754,0.698,2.90012385562598e-44,RC_Col_QC,Solyc01g010580
3229,1.13199272942412e-06,0.737697865,0.357,0.35,0.024566506,RC_Col_QC,Solyc06g074720
3230,9.97817941707353e-05,0.733495668,0.471,0.555,1,RC_Col_QC,Solyc03g111720
3231,1.83932183716784e-11,0.731872556,0.498,0.495,3.99169625102165e-07,RC_Col_QC,Solyc10g086180
3232,0.000115647,0.729730148,0.345,0.361,1,RC_Col_QC,Solyc10g081020
3233,1.83966326760903e-43,0.728819203,0.755,0.692,3.99243722336513e-39,RC_Col_QC,Solyc06g082870
3234,1.54347220337983e-10,0.720956814,0.408,0.373,3.3496433757749e-06,RC_Col_QC,Solyc06g053830
3235,3.19408821538069e-11,0.715739716,0.366,0.319,6.93181024501918e-07,RC_Col_QC,Solyc06g063090
3236,3.6274128383257e-07,0.71266575,0.449,0.464,0.007872211,RC_Col_QC,Solyc08g074680
3237,3.91794669582912e-23,0.711453874,0.7,0.69,8.50272791928836e-19,RC_Col_QC,Solyc06g071060
3238,8.37172115872037e-47,0.707393798,0.782,0.718,1.81683092586549e-42,RC_Col_QC,Solyc12g098940
3239,6.80255626678368e-05,0.699848331,0.378,0.411,1,RC_Col_QC,Solyc04g078920
3240,0.000517261,0.697390436,0.309,0.323,1,RC_Col_QC,Solyc03g083300
3241,1.40518736350047e-104,0.694150131,0.986,0.967,3.04953761626873e-100,RC_Col_QC,Solyc08g006890
3242,2.61421240049681e-80,0.693296552,0.936,0.839,5.67336375155817e-76,RC_Col_QC,Solyc03g121330
3243,1.94806371173186e-05,0.690094455,0.31,0.302,0.422768787,RC_Col_QC,Solyc07g056140
3244,0.001922224,0.689357791,0.302,0.306,1,RC_Col_QC,Solyc03g058350
3245,2.56008359786105e-36,0.688537814,0.702,0.644,5.55589342407806e-32,RC_Col_QC,Solyc09g057650
3246,0.000106964,0.687026499,0.309,0.299,1,RC_Col_QC,Solyc03g116020
3247,2.74163403999205e-09,0.686048526,0.549,0.638,5.94989419359074e-05,RC_Col_QC,Solyc04g011430
3248,1.01372978302577e-20,0.685522226,0.616,0.653,2.19999637512252e-16,RC_Col_QC,Solyc09g008230
3249,0.000115434,0.684116432,0.459,0.539,1,RC_Col_QC,Solyc01g103680
3250,9.65892895507775e-37,0.680111213,0.722,0.675,2.09618076183097e-32,RC_Col_QC,Solyc09g007250
3251,3.24368545618832e-42,0.676926806,0.757,0.689,7.03944617701989e-38,RC_Col_QC,Solyc07g008370
3252,1.49818773023821e-37,0.676345169,0.744,0.671,3.25136701216297e-33,RC_Col_QC,Solyc10g084350
3253,0.004663037,0.673582161,0.298,0.311,1,RC_Col_QC,Solyc01g005250
3254,5.98322890115367e-08,0.672228005,0.405,0.396,0.00129848,RC_Col_QC,Solyc04g079310
3255,1.44965716020107e-07,0.671618885,0.516,0.603,0.003146046,RC_Col_QC,Solyc12g096560
3256,2.49812634077958e-07,0.666060738,0.37,0.343,0.005421434,RC_Col_QC,Solyc02g082020
3257,1.68734740823317e-46,0.662514328,0.809,0.756,3.66188134534762e-42,RC_Col_QC,Solyc02g070570
3258,0.000118387,0.661408381,0.448,0.508,1,RC_Col_QC,Solyc01g028860
3259,1.30274449522824e-17,0.65927532,0.701,0.755,2.82721610354433e-13,RC_Col_QC,Solyc02g087930
3260,4.03576344148571e-71,0.655915765,0.898,0.858,8.7584138207123e-67,RC_Col_QC,Solyc07g008720
3261,6.07568514811417e-08,0.653892469,0.327,0.286,0.001318545,RC_Col_QC,Solyc12g006550
3262,0.000153546,0.649282269,0.395,0.44,1,RC_Col_QC,Solyc12g056780
3263,1.70184252222106e-06,0.64809983,0.392,0.392,0.036933386,RC_Col_QC,Solyc10g081260
3264,4.57505460679989e-86,0.646530813,0.953,0.93,9.92878350767712e-82,RC_Col_QC,Solyc06g073430
3265,1.61195779372703e-102,0.644219421,0.99,0.959,3.49827080394639e-98,RC_Col_QC,Solyc02g082000
3266,0.00380131,0.642457595,0.403,0.476,1,RC_Col_QC,Solyc12g010840
3267,4.15480613789212e-23,0.637057284,0.658,0.631,9.01676028045348e-19,RC_Col_QC,Solyc09g082520
3268,6.24939432557982e-10,0.636880557,0.51,0.538,1.35624355653733e-05,RC_Col_QC,Solyc09g066500
3269,2.81436671889418e-19,0.635440102,0.577,0.532,6.10773865334416e-15,RC_Col_QC,Solyc09g009030
3270,5.57694465020002e-23,0.63369611,0.63,0.578,1.21030852798641e-18,RC_Col_QC,Solyc05g053780
3271,1.75858779604429e-15,0.630194874,0.43,0.336,3.81648723497531e-11,RC_Col_QC,Solyc10g078540
3272,2.57658332042106e-08,0.627171376,0.533,0.6,0.00055917,RC_Col_QC,Solyc06g071920
3273,1.89661182922945e-83,0.627113467,0.962,0.897,4.11602699179374e-79,RC_Col_QC,Solyc11g067100
3274,0.000231051,0.622381861,0.405,0.454,1,RC_Col_QC,Solyc07g045240
3275,1.12825445014605e-12,0.617977358,0.41,0.337,2.44853780770695e-08,RC_Col_QC,Solyc03g079930
3276,1.41130298319142e-44,0.614833016,0.818,0.748,3.06280973412202e-40,RC_Col_QC,Solyc06g064470
3277,1.5066114675429e-17,0.614741164,0.677,0.657,3.26964820686159e-13,RC_Col_QC,Solyc09g097960
3278,6.17517950704927e-87,0.612576948,0.982,0.925,1.34013745661983e-82,RC_Col_QC,Solyc01g099900
3279,6.82684262768494e-21,0.612188117,0.637,0.627,1.48156138706019e-16,RC_Col_QC,Solyc08g006040
3280,1.85936675496621e-06,0.6069969,0.327,0.292,0.040351977,RC_Col_QC,Solyc02g014310
3281,0.001000839,0.606186475,0.452,0.548,1,RC_Col_QC,Solyc03g082580
3282,1.68460638357541e-53,0.604859339,0.883,0.812,3.65593277363535e-49,RC_Col_QC,Solyc01g104590
3283,6.83373554376841e-13,0.601128738,0.645,0.696,1.48305728770862e-08,RC_Col_QC,Solyc06g060290
3284,1.82487637984051e-58,0.601001977,0.915,0.839,3.96034671952988e-54,RC_Col_QC,Solyc03g111230
3285,9.08534239845152e-05,0.596726522,0.323,0.299,1,RC_Col_QC,Solyc09g083080
3286,6.82220763168652e-58,0.594025675,0.929,0.898,1.48055550022861e-53,RC_Col_QC,Solyc10g078630
3287,1.41449565874294e-49,0.589087297,0.86,0.768,3.06973847860393e-45,RC_Col_QC,Solyc09g065330
3288,7.95015013428932e-74,0.586067394,0.961,0.915,1.72534158214347e-69,RC_Col_QC,Solyc12g096220
3289,9.69327905238519e-78,0.585755863,0.964,0.867,2.10363541994863e-73,RC_Col_QC,Solyc04g074300
3290,1.60303138093029e-12,0.585672827,0.408,0.334,3.47889870289493e-08,RC_Col_QC,Solyc07g008240
3291,1.05565337653126e-31,0.582972378,0.758,0.71,2.29097895774814e-27,RC_Col_QC,Solyc10g084310
3292,6.50928247937831e-15,0.582599583,0.644,0.692,1.41264448367468e-10,RC_Col_QC,Solyc12g088720
3293,3.42629525950421e-40,0.578076577,0.815,0.742,7.43574597217603e-36,RC_Col_QC,Solyc06g069010
3294,1.09577356491045e-49,0.576039125,0.887,0.83,2.37804779056866e-45,RC_Col_QC,Solyc10g052660
3295,0.000175566,0.574883186,0.485,0.584,1,RC_Col_QC,Solyc08g068300
3296,2.88210276745965e-41,0.571414257,0.83,0.764,6.25473942594094e-37,RC_Col_QC,Solyc06g050120
3297,1.70823953915425e-53,0.570275957,0.889,0.804,3.70722144787256e-49,RC_Col_QC,Solyc05g053440
3298,4.57814942205444e-47,0.570160647,0.866,0.791,9.93549987574254e-43,RC_Col_QC,Solyc06g069090
3299,2.35312291659279e-19,0.566107809,0.661,0.652,5.10674735358968e-15,RC_Col_QC,Solyc03g032130
3300,2.21720801988202e-14,0.564415835,0.605,0.597,4.81178484474796e-10,RC_Col_QC,Solyc05g053470
3301,0.00454689,0.554663505,0.318,0.334,1,RC_Col_QC,Solyc03g006020
3302,0.000665254,0.551402875,0.395,0.421,1,RC_Col_QC,Solyc06g075620
3303,1.41172094042855e-70,0.548791567,0.969,0.884,3.06371678491804e-66,RC_Col_QC,Solyc10g086020
3304,1.3240773336809e-38,0.547504236,0.819,0.783,2.87351262955429e-34,RC_Col_QC,Solyc08g077720
3305,1.3779813571184e-21,0.54659907,0.7,0.68,2.99049514121835e-17,RC_Col_QC,Solyc07g043360
3306,1.05644438406451e-16,0.540817821,0.604,0.587,2.29269560229679e-12,RC_Col_QC,Solyc11g066840
3307,0.002017762,0.540308627,0.391,0.421,1,RC_Col_QC,Solyc08g075850
3308,7.02184357657349e-55,0.53932982,0.901,0.804,1.52388049298798e-50,RC_Col_QC,Solyc01g096580
3309,1.26729758370131e-52,0.536876263,0.912,0.838,2.75028921614858e-48,RC_Col_QC,Solyc01g099830
3310,1.86818616062962e-11,0.53618844,0.565,0.576,4.0543376057984e-07,RC_Col_QC,Solyc08g007220
3311,5.63168094576724e-24,0.535466306,0.698,0.623,1.22218739885041e-19,RC_Col_QC,Solyc03g078290
3312,2.41685630794417e-05,0.535372387,0.446,0.472,0.524506156,RC_Col_QC,Solyc05g013990
3313,1.81308946899885e-22,0.53513456,0.688,0.63,3.9347667656213e-18,RC_Col_QC,Solyc06g071880
3314,4.77969871197418e-12,0.535095215,0.581,0.595,1.03729021447264e-07,RC_Col_QC,Solyc06g053840
3315,2.25008476279242e-36,0.533779924,0.808,0.735,4.8831339522121e-32,RC_Col_QC,Solyc10g006580
3316,0.003922812,0.533491133,0.345,0.358,1,RC_Col_QC,Solyc12g010400
3317,3.96543909145906e-20,0.532049935,0.677,0.641,8.60579591628444e-16,RC_Col_QC,Solyc02g021400
3318,4.285986714667e-09,0.531520716,0.594,0.71,9.30144836817032e-05,RC_Col_QC,Solyc05g056240
3319,4.29502155526813e-30,0.530531232,0.901,0.885,9.3210557792429e-26,RC_Col_QC,Solyc10g078620
3320,5.99470425083648e-11,0.527060405,0.569,0.561,1.30097071651653e-06,RC_Col_QC,Solyc02g092430
3321,1.60011189413524e-73,0.526401969,0.976,0.932,3.47256283265229e-69,RC_Col_QC,Solyc01g089970
3322,2.0637555202394e-06,0.524684911,0.52,0.563,0.044787622,RC_Col_QC,Solyc10g086330
3323,1.21220669463725e-43,0.522328233,0.911,0.858,2.63073096870177e-39,RC_Col_QC,Solyc06g071720
3324,0.00600822,0.51675559,0.465,0.577,1,RC_Col_QC,Solyc07g065490
3325,3.23584111237816e-05,0.516325322,0.3,0.27,0.702242238,RC_Col_QC,Solyc01g098100
3326,2.05259722797563e-28,0.51304735,0.797,0.776,4.45454650415272e-24,RC_Col_QC,Solyc09g072865
3327,4.01169021558789e-38,0.512082599,0.841,0.795,8.70617010586884e-34,RC_Col_QC,Solyc07g065170
3328,5.42424779688265e-29,0.511038188,0.793,0.733,1.17717025687947e-24,RC_Col_QC,Solyc01g096590
3329,8.58308545588124e-13,0.50990916,0.597,0.584,1.86270120563535e-08,RC_Col_QC,Solyc11g006690
3330,7.01979723712297e-33,0.509725987,0.822,0.771,1.52343639640043e-28,RC_Col_QC,Solyc04g063290
3331,5.01178509202488e-44,0.508916806,0.887,0.835,1.08765760067124e-39,RC_Col_QC,Solyc04g008460
3332,5.07485039663443e-31,0.507225624,0.83,0.827,1.10134403307761e-26,RC_Col_QC,Solyc12g044720
3333,3.25635571311979e-39,0.505884145,0.86,0.813,7.06694316861257e-35,RC_Col_QC,Solyc12g096300
3334,4.84175529793637e-52,0.502689064,0.957,0.907,1.05075773475815e-47,RC_Col_QC,Solyc05g008010
3335,2.16380930385817e-45,0.501518761,0.904,0.821,4.69589895123301e-41,RC_Col_QC,Solyc08g083120
3336,4.41061750737809e-33,0.500965907,0.829,0.784,9.57192211451193e-29,RC_Col_QC,Solyc08g061955
3337,4.00456835386641e-24,0.495741676,0.807,0.799,8.69071424156089e-20,RC_Col_QC,Solyc03g007740
3338,6.7564774524604e-50,0.493343835,0.94,0.858,1.46629073673296e-45,RC_Col_QC,Solyc06g073310
3339,0.00142111,0.49244494,0.325,0.326,1,RC_Col_QC,Solyc02g087870
3340,0.001168102,0.491179583,0.455,0.519,1,RC_Col_QC,Solyc08g006430
3341,1.16750932273426e-42,0.490069661,0.897,0.85,2.5337287321979e-38,RC_Col_QC,Solyc12g042080
3342,0.000907656,0.489045611,0.459,0.531,1,RC_Col_QC,Solyc12g038920
3343,1.37461272559515e-59,0.487977106,0.967,0.872,2.98318453708659e-55,RC_Col_QC,Solyc01g104370
3344,1.99146284575546e-35,0.486462534,0.726,0.656,4.3218726678585e-31,RC_Col_QC,Solyc09g007920
3345,1.55625709154311e-06,0.483371831,0.592,0.68,0.033773891,RC_Col_QC,Solyc04g014570
3346,2.04068560087748e-07,0.483160582,0.516,0.529,0.004428696,RC_Col_QC,Solyc05g055230
3347,4.59469649842158e-35,0.480595101,0.886,0.845,9.97141034087452e-31,RC_Col_QC,Solyc03g115360
3348,0.004138583,0.478883236,0.33,0.34,1,RC_Col_QC,Solyc11g011160
3349,2.05041974212121e-36,0.477937451,0.876,0.817,4.44982092435145e-32,RC_Col_QC,Solyc04g010240
3350,6.3991942064194e-08,0.476292937,0.395,0.345,0.001388753,RC_Col_QC,Solyc03g025270
3351,0.006427187,0.474264939,0.448,0.51,1,RC_Col_QC,Solyc03g025520
3352,7.16406916166845e-39,0.472176084,0.86,0.791,1.55474628946529e-34,RC_Col_QC,Solyc06g073370
3353,1.2740127806206e-05,0.471548675,0.558,0.627,0.276486254,RC_Col_QC,Solyc01g008110
3354,0.001994894,0.471215817,0.473,0.543,1,RC_Col_QC,Solyc06g082090
3355,2.23170257109896e-20,0.47015549,0.737,0.743,4.84324091979897e-16,RC_Col_QC,Solyc12g005330
3356,0.005452362,0.469896582,0.438,0.487,1,RC_Col_QC,Solyc07g052430
3357,1.10011052459317e-22,0.468555867,0.711,0.662,2.38745986047209e-18,RC_Col_QC,Solyc07g063890
3358,6.40523382646257e-08,0.467234111,0.608,0.714,0.001390064,RC_Col_QC,Solyc04g009770
3359,3.49357299718179e-32,0.467015669,0.84,0.814,7.58175211848391e-28,RC_Col_QC,Solyc08g007140
3360,9.89429426515074e-11,0.460927886,0.631,0.675,2.14725974142301e-06,RC_Col_QC,Solyc03g044000
3361,2.80572387942109e-10,0.455409606,0.601,0.619,6.08898196311965e-06,RC_Col_QC,Solyc06g053820
3362,0.004801951,0.45232835,0.284,0.424,1,RC_Col_QC,Solyc01g096570
3363,4.79538232983029e-14,0.45189113,0.662,0.659,1.04069387321977e-09,RC_Col_QC,Solyc01g008090
3364,5.85855019102557e-48,0.450647989,0.926,0.839,1.27142256245637e-43,RC_Col_QC,Solyc06g007210
3365,0.008891522,0.446865,0.442,0.503,1,RC_Col_QC,Solyc02g064670
3366,3.57635354504134e-16,0.4433251,0.707,0.706,7.7614024634487e-12,RC_Col_QC,Solyc12g099330
3367,0.00893883,0.442092358,0.295,0.439,1,RC_Col_QC,Solyc12g096390
3368,0.000148124,0.44134358,0.535,0.662,1,RC_Col_QC,Solyc06g082830
3369,0.000421679,0.440713595,0.531,0.631,1,RC_Col_QC,Solyc06g083360
3370,2.35983253617766e-05,0.43949074,0.284,0.454,0.512130857,RC_Col_QC,Solyc07g032740
3371,8.97798523795594e-16,0.438230684,0.707,0.696,1.9484023563412e-11,RC_Col_QC,Solyc11g012110
3372,9.61063333983401e-22,0.437287203,0.779,0.815,2.08569964741078e-17,RC_Col_QC,Solyc01g096270
3373,2.36762138661449e-24,0.436401205,0.854,0.848,5.13821193323076e-20,RC_Col_QC,Solyc06g007470
3374,6.25869797831872e-13,0.434101506,0.687,0.723,1.35826263525473e-08,RC_Col_QC,Solyc08g062920
3375,0.001399032,0.433499066,0.517,0.619,1,RC_Col_QC,Solyc04g014390
3376,0.000768337,0.43287185,0.216,0.327,1,RC_Col_QC,Solyc05g005620
3377,0.002406973,0.430974115,0.293,0.436,1,RC_Col_QC,Solyc12g099660
3378,1.41706506671603e-16,0.430185057,0.695,0.679,3.07531460778713e-12,RC_Col_QC,Solyc08g075090
3379,0.000255284,0.429539297,0.503,0.548,1,RC_Col_QC,Solyc10g086010
3380,1.03005459573687e-20,0.428800131,0.897,0.939,2.23542448366816e-16,RC_Col_QC,Solyc06g007510
3381,0.00499,0.428254868,0.264,0.39,1,RC_Col_QC,Solyc08g022120
3382,1.84855577450796e-35,0.428150883,0.911,0.879,4.01173574183717e-31,RC_Col_QC,Solyc09g010100
3383,6.66889182212026e-32,0.427900679,0.84,0.802,1.44728290323654e-27,RC_Col_QC,Solyc12g099025
3384,1.0443588894087e-09,0.423380514,0.631,0.66,2.26646766179477e-05,RC_Col_QC,Solyc07g041310
3385,0.001883798,0.423207024,0.494,0.577,1,RC_Col_QC,Solyc09g010500
3386,9.47889681643561e-11,0.42294831,0.485,0.451,2.05711018710286e-06,RC_Col_QC,Solyc08g076730
3387,0.001091297,0.422466415,0.204,0.307,1,RC_Col_QC,Solyc01g098920
3388,1.36282974283558e-33,0.420408385,0.853,0.772,2.95761310790177e-29,RC_Col_QC,Solyc07g066380
3389,2.25082694003855e-18,0.420191587,0.758,0.791,4.88474462527166e-14,RC_Col_QC,Solyc10g081030
3390,2.52868176874318e-05,0.419642905,0.559,0.635,0.548774517,RC_Col_QC,Solyc11g028100
3391,5.96512364885846e-17,0.418668297,0.783,0.786,1.29455113427526e-12,RC_Col_QC,Solyc08g074240
3392,0.000904304,0.417012935,0.263,0.403,1,RC_Col_QC,Solyc03g121980
3393,0.002188239,0.416676387,0.346,0.344,1,RC_Col_QC,Solyc02g084720
3394,3.28975694203864e-21,0.416596994,0.748,0.705,7.13943051561227e-17,RC_Col_QC,Solyc10g080590
3395,5.33994362160977e-27,0.415105651,0.879,0.847,1.15887456476175e-22,RC_Col_QC,Solyc06g008260
3396,5.49994735442489e-11,0.414922937,0.679,0.709,1.19359857485729e-06,RC_Col_QC,Solyc09g075130
3397,8.76319212979328e-13,0.414312274,0.623,0.59,1.90178795600774e-08,RC_Col_QC,Solyc11g072260
3398,1.76413193154655e-36,0.412521431,0.937,0.886,3.82851911784232e-32,RC_Col_QC,Solyc03g083530
3399,8.89426507033101e-10,0.411624198,0.711,0.814,1.93023340556324e-05,RC_Col_QC,Solyc05g023800
3400,5.74503540306132e-19,0.40993164,0.79,0.782,1.24678758317237e-14,RC_Col_QC,Solyc06g083780
3401,0.000172522,0.407800726,0.609,0.718,1,RC_Col_QC,Solyc05g052800
3402,0.002043837,0.407594037,0.229,0.339,1,RC_Col_QC,Solyc09g007540
3403,0.008320437,0.4067896,0.519,0.609,1,RC_Col_QC,Solyc02g070650
3404,1.94203157497478e-18,0.405241104,0.698,0.766,4.21459692401027e-14,RC_Col_QC,Solyc04g076850
3405,5.67398034595206e-10,0.404180362,0.648,0.693,1.23136721467852e-05,RC_Col_QC,Solyc04g014720
3406,1.48821233460186e-31,0.404048202,0.871,0.84,3.22971840855296e-27,RC_Col_QC,Solyc05g055640
3407,1.90896762468674e-27,0.403610093,0.892,0.85,4.14284153909515e-23,RC_Col_QC,Solyc07g005050
3408,2.19951628552789e-39,0.402865784,0.929,0.876,4.77339024285262e-35,RC_Col_QC,Solyc03g112850
3409,0.003319981,0.400049639,0.234,0.342,1,RC_Col_QC,Solyc01g102560
3410,0,4.655809278,0.948,0.083,0,Hair,Solyc06g035980
3411,0,3.801337521,0.527,0.039,0,Hair,Solyc09g075410
3412,0,3.797661141,0.953,0.16,0,Hair,Solyc12g098780
3413,0,3.79166878,0.704,0.041,0,Hair,Solyc02g082090
3414,0,3.387384963,0.859,0.035,0,Hair,Solyc01g009410
3415,0,3.360918525,0.692,0.046,0,Hair,Solyc04g071083
3416,0,3.237221887,0.728,0.057,0,Hair,Solyc01g067870
3417,0,3.206816597,0.516,0.041,0,Hair,Solyc09g090980
3418,0,3.172449477,0.942,0.258,0,Hair,Solyc01g090120
3419,0,3.159449719,0.867,0.105,0,Hair,Solyc02g093670
3420,0,3.144463735,0.433,0.04,0,Hair,Solyc04g058100
3421,0,2.964291392,0.552,0.028,0,Hair,Solyc03g083870
3422,0,2.842986299,0.704,0.025,0,Hair,Solyc10g055197
3423,0,2.839171965,0.919,0.268,0,Hair,Solyc04g014510
3424,0,2.806414696,0.547,0.029,0,Hair,Solyc08g080060
3425,0,2.806146456,0.665,0.021,0,Hair,Solyc03g082790
3426,0,2.682416507,0.977,0.628,0,Hair,Solyc12g055830
3427,0,2.614125978,0.763,0.296,0,Hair,Solyc10g050160
3428,0,2.609307546,0.389,0.021,0,Hair,Solyc05g055320
3429,0,2.608435653,0.573,0.015,0,Hair,Solyc02g014300
3430,0,2.586301156,0.68,0.024,0,Hair,Solyc02g014220
3431,0,2.469997692,0.444,0.013,0,Hair,Solyc12g100110
3432,0,2.458947167,0.485,0.072,0,Hair,Solyc10g086710
3433,0,2.431612834,0.435,0.014,0,Hair,Solyc12g100090
3434,0,2.275846097,0.5,0.014,0,Hair,Solyc01g005850
3435,0,2.260662392,0.39,0.01,0,Hair,Solyc12g049150
3436,0,2.258025558,0.437,0.01,0,Hair,Solyc12g049070
3437,0,2.208083613,0.655,0.072,0,Hair,Solyc11g006270
3438,0,2.196575751,0.832,0.1,0,Hair,Solyc01g091690
3439,0,2.124149629,0.44,0.01,0,Hair,Solyc12g100080
3440,0,2.093913956,0.52,0.016,0,Hair,Solyc01g067370
3441,0,2.079992995,0.991,0.711,0,Hair,Solyc11g011380
3442,0,2.047630697,0.443,0.021,0,Hair,Solyc09g057580
3443,0,1.991256598,0.614,0.018,0,Hair,Solyc04g081130
3444,0,1.978024842,0.551,0.013,0,Hair,Solyc12g049090
3445,0,1.945581641,0.812,0.095,0,Hair,Solyc10g081390
3446,0,1.934624154,0.97,0.688,0,Hair,Solyc01g099520
3447,0,1.926979189,0.369,0.031,0,Hair,Solyc03g080030
3448,0,1.916395294,0.758,0.133,0,Hair,Solyc01g073820
3449,0,1.880465,0.886,0.309,0,Hair,Solyc09g090600
3450,0,1.840761492,0.641,0.019,0,Hair,Solyc07g043700
3451,0,1.826681732,0.773,0.253,0,Hair,Solyc11g005150
3452,0,1.810611856,0.633,0.014,0,Hair,Solyc07g065420
3453,0,1.790113999,0.74,0.129,0,Hair,Solyc02g091520
3454,0,1.760341487,0.356,0.01,0,Hair,Solyc12g098260
3455,0,1.728922202,0.579,0.019,0,Hair,Solyc04g051270
3456,0,1.721648617,0.914,0.402,0,Hair,Solyc08g008045
3457,0,1.704783508,0.724,0.076,0,Hair,Solyc06g066590
3458,0,1.701534439,0.751,0.076,0,Hair,Solyc11g012270
3459,0,1.691508371,0.651,0.028,0,Hair,Solyc04g077960
3460,0,1.672621429,0.445,0.015,0,Hair,Solyc01g109860
3461,0,1.668414229,0.967,0.641,0,Hair,Solyc01g087020
3462,0,1.666137081,0.701,0.265,0,Hair,Solyc06g075650
3463,0,1.648451879,0.816,0.199,0,Hair,Solyc07g043670
3464,0,1.641917321,0.543,0.121,0,Hair,Solyc01g107590
3465,0,1.636181895,0.438,0.01,0,Hair,Solyc12g017870
3466,0,1.634030116,0.428,0.025,0,Hair,Solyc01g009370
3467,0,1.622361211,0.82,0.31,0,Hair,Solyc11g006910
3468,0,1.608206256,0.985,0.783,0,Hair,Solyc04g011500
3469,0,1.594975422,0.823,0.217,0,Hair,Solyc04g005040
3470,0,1.572625097,0.817,0.198,0,Hair,Solyc07g052660
3471,0,1.570131787,0.849,0.242,0,Hair,Solyc08g066840
3472,0,1.569048244,0.662,0.282,0,Hair,Solyc07g056420
3473,0,1.524400921,0.91,0.521,0,Hair,Solyc06g005810
3474,0,1.503359274,0.493,0.049,0,Hair,Solyc06g069420
3475,0,1.498596669,0.536,0.012,0,Hair,Solyc09g014730
3476,0,1.489324126,0.896,0.484,0,Hair,Solyc07g065120
3477,0,1.483902203,0.648,0.044,0,Hair,Solyc12g015920
