"gene","name","p_val","p_val_adj","pct_1","pct_2","pct_diff","avg_log2FC","clusterName","celltype_id","species","tissue","dataset"
"AT3G46000","ADF2",1.09784328474867e-231,5.8930031838739e-227,0.736,0.468,0.268,1.58871154683702,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT1G33340","PICALM8",0,0,0.342,0.005,0.337,1.57476031298941,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT2G16500","ADC1",1.15575784103585e-215,6.20387693911222e-211,0.551,0.236,0.315,1.56812664187403,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT5G16470","MBS2",8.83406166817424e-206,4.74194762224257e-201,0.728,0.501,0.227,1.56612940478874,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT3G22850","AT3G22850",2.25389793005926e-301,1.20984733089721e-296,0.603,0.214,0.389,1.55361166736559,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT4G29350","PRF2",4.35390798652407e-247,2.33709072900639e-242,0.833,0.669,0.164,1.54233608188056,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT5G13180","ANAC083",1.29667743354816e-294,6.96030512779981e-290,0.588,0.198,0.39,1.54132791085095,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT3G62960","ROXY8",0,0,0.23,0.005,0.225,1.53797714320115,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT1G78580","TPS1",0,0,0.523,0.105,0.418,1.5370017801926,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT1G26550","AT1G26550",1.76283061714975e-218,9.46252218673642e-214,0.699,0.422,0.277,1.52572570866803,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT5G63710","AT5G63710",0,0,0.446,0.017,0.429,1.51621269642442,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT3G63110","IPT3",0,0,0.277,0.006,0.271,1.50985107189523,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT4G10040","CYTC-2",1.86172579837308e-214,9.993371740507e-210,0.567,0.235,0.332,1.4933418222347,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT4G33770","ITPK2",0,0,0.326,0.045,0.281,1.47988779343398,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT1G79430","APL",0,0,0.461,0.012,0.449,1.46847878034083,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT1G23820","SPDS1",3.29571033714224e-161,1.76907139477121e-156,0.595,0.332,0.263,1.45179122049081,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT5G14070","ROXY2",0,0,0.202,0.011,0.191,1.45051158366409,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT3G62950","GRXC11",0,0,0.29,0.007,0.283,1.44995327398578,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT5G18240","MYR1",0,0,0.334,0.004,0.33,1.44220229304271,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT1G70810","CAR7",0,0,0.374,0.046,0.328,1.42955155378858,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT2G23600","ACL",0,0,0.524,0.138,0.386,1.42899621122933,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT2G36650","AT2G36650",0,0,0.255,0.005,0.25,1.42840181583892,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT5G54660","AT5G54660",0,0,0.436,0.013,0.423,1.41638720592057,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT5G49660","CEPR1",0,0,0.396,0.012,0.384,1.41141525774565,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT3G01470","AT3G01472.1",2.77810213092668e-241,1.49122966183882e-236,0.557,0.199,0.358,1.40028160884758,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AthLNC000440","AthLNC000440",5.63505005709572e-285,3.02478216964784e-280,0.598,0.197,0.401,1.39805184785975,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT4G01897","AT4G01897",4.62196308890109e-241,2.48097734686033e-236,0.542,0.212,0.33,1.39629156265295,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT3G16770","EBP",4.42319870549535e-217,2.3742846011358e-212,0.559,0.228,0.331,1.39578757386996,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT2G16600","AtCYP19-1",0,0,0.924,0.801,0.123,1.3930991629481,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT4G14410","bHLH104",2.10643385736285e-211,1.13069156595523e-206,0.493,0.19,0.303,1.38916745071203,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT2G16430","PAP10",2.24357141010605e-263,1.20430426151673e-258,0.474,0.146,0.328,1.38631292007904,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT3G14940","PPC3",0,0,0.368,0.01,0.358,1.35419474055606,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
