"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
0,1.6643569495162,0.804,0.551,0,"6","MtrunA17Chr3g0105521"
7.11370138285948e-284,1.6605214799782,0.751,0.565,1.4227402765719e-280,"6","MtRRB4"
7.05503940576492e-282,1.66001149524185,0.694,0.501,1.41100788115298e-278,"6","MtPHO1.3"
9.37684627287262e-130,1.6512634219877,0.64,0.637,1.87536925457452e-126,"6","MtrunA17Chr7g0263101"
3.28088972133125e-103,1.64534251196835,0.654,0.512,6.5617794426625e-100,"6","MtGASA11"
8.43835257464831e-139,1.64379420667004,0.609,0.496,1.68767051492966e-135,"6","MtABAB22"
0,1.63594865220834,0.859,0.66,0,"6","MtrunA17Chr7g0225041"
0,1.62378656960631,0.811,0.716,0,"6","MtrunA17Chr1g0176441"
0,1.62187288876688,0.79,0.672,0,"6","MtrunA17Chr7g0219961"
0,1.62036362374685,0.808,0.642,0,"6","MtrunA17Chr8g0373561"
8.50813729139704e-101,1.62033925359415,0.608,0.621,1.70162745827941e-97,"6","MtrunA17Chr3g0115661"
6.27847721919231e-234,1.56000381672125,0.697,0.579,1.25569544383846e-230,"6","MtrunA17Chr7g0255581"
1.19678293022847e-242,1.55956568440884,0.77,0.56,2.39356586045695e-239,"6","MtrunA17Chr6g0484271"
0,1.55515951702998,0.876,0.749,0,"6","MtrunA17Chr3g0128011"
0,1.53515273186879,0.767,0.561,0,"6","MtNPF2.11"
0,1.52621417256404,0.716,0.42,0,"6","MtrunA17Chr8g0387391"
0,1.51438431946319,0.757,0.572,0,"6","MtrunA17Chr3g0134621"
2.49036275608562e-134,1.51012009093208,0.754,0.648,4.98072551217123e-131,"6","MtrunA17Chr2g0278761"
1.15855937134709e-270,1.49007080756753,0.744,0.64,2.31711874269418e-267,"6","MtbZIP-627"
6.58368266083943e-07,1.48499203821979,0.51,0.627,0.00131673653216789,"6","MtrunA17Chr6g0456421"
2.64537239280143e-239,1.48336683083289,0.88,0.581,5.29074478560285e-236,"6","MtPR10-4"
1.97006019716523e-301,1.47984274027657,0.871,0.686,3.94012039433046e-298,"6","MtrunA17Chr8g0355801"
1.23606523075854e-67,1.47182869276591,0.666,0.63,2.47213046151709e-64,"6","MtGA2ox1"
1.36040889853207e-100,1.46564778114163,0.671,0.609,2.72081779706414e-97,"6","MtrunA17Chr3g0139301"
1.01148017168277e-205,1.4570271384773,0.745,0.639,2.02296034336554e-202,"6","MtrunA17Chr3g0105481"
3.11974673142292e-287,1.45533120924755,0.694,0.487,6.23949346284583e-284,"6","MtrunA17Chr4g0047301"
3.08965170270577e-263,1.44750918676932,0.683,0.521,6.17930340541155e-260,"6","MtMATE69"
9.9710534394251e-112,1.43826866067356,0.608,0.547,1.99421068788502e-108,"6","MtrunA17Chr1g0186601"
3.15723980718026e-290,1.41492890509366,0.745,0.689,6.31447961436052e-287,"6","MtrunA17Chr2g0333921"
3.41041990943719e-07,1.40497038652395,0.515,0.564,0.000682083981887437,"6","MtrunA17Chr8g0354741"
2.06959019802673e-182,1.38707695866907,0.681,0.599,4.13918039605346e-179,"6","MtrunA17Chr8g0388051"
0,1.37330719954982,0.845,0.669,0,"6","MtrunA17Chr1g0199861"
0,1.37151734178197,0.906,0.622,0,"6","MtrunA17Chr3g0096821"
1.75177757029033e-236,1.36995816284923,0.659,0.455,3.50355514058067e-233,"6","MtNPF2.2"
0,1.3633583401478,0.824,0.667,0,"6","MtrunA17Chr8g0354581"
2.15555278520511e-140,1.34676219936536,0.705,0.625,4.31110557041022e-137,"6","MtrunA17Chr3g0107181"
4.18733307224709e-180,1.34675128004236,0.791,0.655,8.37466614449417e-177,"6","MtrunA17Chr3g0108171"
3.20057070245549e-248,1.33759288005977,0.702,0.46,6.40114140491098e-245,"6","MtMYB129"
0,1.30821309805937,0.807,0.686,0,"6","MtrunA17Chr3g0082471"
8.62781127847126e-21,1.30727899908303,0.522,0.563,1.72556225569425e-17,"6","MtrunA17Chr8g0335271"
0,1.30207522437652,0.784,0.544,0,"6","MtrunA17Chr2g0313601"
4.33097028795955e-112,1.29108784661719,0.722,0.682,8.66194057591910e-109,"6","MtrunA17Chr1g0159111"
1.03315328605435e-200,1.28889824662158,0.869,0.782,2.0663065721087e-197,"6","MtrunA17Chr3g0115611"
2.88588608785847e-38,1.2550498506138,0.668,0.725,5.77177217571695e-35,"6","MtrunA17Chr2g0334131"
3.15948587732144e-305,1.24665603525554,0.686,0.439,6.31897175464288e-302,"6","MtrunA17Chr4g0050931"
0,1.2442345080805,0.811,0.711,0,"6","MtNPF4.5"
7.87460547334477e-22,1.22573848637843,0.513,0.451,1.57492109466896e-18,"6","MtrunA17Chr2g0289341"
0,1.22164751019076,0.76,0.703,0,"6","MtrunA17Chr3g0106111"
0,1.20987822158576,0.816,0.649,0,"6","MtIDA32"
0,1.2019450796233,0.799,0.427,0,"6","MtrunA17Chr1g0165671"
3.63719700135188e-237,1.19323783201006,0.749,0.541,7.27439400270375e-234,"6","MtrunA17Chr4g0025481"
5.53124455969283e-160,1.18857570924905,0.769,0.657,1.10624891193857e-156,"6","MtNIP3"
1.4668370329146e-20,1.18770404615233,0.402,0.632,2.93367406582919e-17,"6","MtrunA17Chr4g0068861"
0,1.18758821908158,0.855,0.668,0,"6","MtDEF4%20"
1.50357993934575e-53,1.18463658285221,0.501,0.358,3.0071598786915e-50,"6","MtrunA17Chr6g0451671"
1.96513900259841e-247,1.16489352555953,0.693,0.6,3.93027800519683e-244,"6","MtrunA17Chr4g0071991"
0,1.16011792761309,0.77,0.299,0,"6","MtPrx06"
0,1.15626197957676,0.704,0.264,0,"6","MtrunA17Chr1g0164121"
0.000507137663604605,1.13273585902829,0.412,0.52,1,"6","MtrunA17Chr7g0216471"
8.2593629647142e-65,1.12502339871072,0.546,0.46,1.65187259294284e-61,"6","MtrunA17Chr4g0064191"
0,1.11326973391911,0.784,0.542,0,"6","MtrunA17Chr4g0068751"
5.29186086601341e-293,1.10906923281899,0.796,0.644,1.05837217320268e-289,"6","MtrunA17Chr1g0155001"
1.13526918598755e-18,1.10608411791537,0.614,0.586,2.2705383719751e-15,"6","MtrunA17Chr1g0164141"
3.69288296628871e-92,1.09571271860178,0.629,0.61,7.38576593257742e-89,"6","MtrunA17Chr3g0139441"
2.57338854156259e-292,1.08437852003871,0.669,0.334,5.14677708312518e-289,"6","MtnsLTP65"
1.85058444683421e-271,1.08246613749932,0.728,0.688,3.70116889366842e-268,"6","MtSNF4b"
8.28069355380768e-19,1.07816765054047,0.379,0.568,1.65613871076154e-15,"6","MtrunA17Chr1g0188581"
1.05675368245358e-256,1.07290025985869,0.665,0.414,2.11350736490717e-253,"6","MtSULTR3.1"
5.04950465156603e-81,1.05758781117799,0.686,0.628,1.00990093031321e-77,"6","MtrunA17Chr4g0027221"
1.10541995672088e-280,1.04934216669569,0.768,0.558,2.21083991344176e-277,"6","MtrunA17Chr6g0455031"
3.42463651264384e-280,1.04176087487545,0.705,0.514,6.84927302528769e-277,"6","MtMATE50"
8.11883970489341e-228,1.01770427346077,0.667,0.53,1.62376794097868e-224,"6","MtNPF5.24"
6.7965002537782e-204,1.0152035975641,0.77,0.598,1.35930005075564e-200,"6","MtrunA17Chr8g0339091"
5.73423367012528e-112,1.00321724113682,0.803,0.767,1.14684673402506e-108,"6","MtrunA17Chr7g0264311"
3.20470629934796e-107,0.983345478055032,0.948,0.891,6.40941259869592e-104,"6","MtrunA17Chr4g0035001"
0,0.982600237807377,0.752,0.421,0,"6","MtnsLTP112"
2.44501483145843e-15,0.98241484326985,0.522,0.608,4.89002966291686e-12,"6","MtrunA17Chr3g0124151"
2.25666725445436e-99,0.952092416961211,0.809,0.747,4.51333450890872e-96,"6","MtrunA17Chr3g0132061"
1.32423278598686e-124,0.940988709203385,0.614,0.536,2.64846557197372e-121,"6","MtrunA17Chr8g0377341"
8.63399749007152e-98,0.938564979550941,0.651,0.462,1.7267994980143e-94,"6","MtrunA17Chr5g0417111"
2.14585615614445e-05,0.913163565255591,0.414,0.547,0.0429171231228891,"6","MtrunA17Chr3g0131771"
0,0.91058247176041,0.793,0.644,0,"6","MtBG42"
3.61841546704545e-279,0.901163198847724,0.832,0.676,7.23683093409089e-276,"6","MtZ-ISO"
4.34223904907925e-14,0.895592949350744,0.568,0.612,8.68447809815849e-11,"6","MtrunA17Chr7g0250481"
6.00646213004642e-189,0.874952946293688,0.742,0.691,1.20129242600928e-185,"6","MtrunA17Chr3g0132051"
6.06822126087114e-300,0.869275894697967,0.787,0.65,1.21364425217423e-296,"6","MtIDA34"
1.03127619370418e-246,0.826413882256809,0.72,0.647,2.06255238740836e-243,"6","MtrunA17Chr3g0082511"
0,0.816942514823959,0.736,0.551,0,"6","MtrunA17Chr7g0244291"
4.65798071017401e-268,0.810944529518035,0.781,0.705,9.31596142034802e-265,"6","MtrunA17Chr6g0484031"
9.52307313907345e-223,0.801549789149489,0.703,0.668,1.90461462781469e-219,"6","MtrunA17Chr8g0347841"
1.9449832711496e-124,0.797835190901889,0.672,0.58,3.88996654229921e-121,"6","MtrunA17Chr1g0147051"
0,0.78811681039624,0.784,0.641,0,"6","MtIDA33"
1.56377770115904e-91,0.776476959174225,0.588,0.502,3.12755540231809e-88,"6","MtrunA17Chr4g0030891"
0,0.771921106171219,0.815,0.61,0,"6","MtrunA17Chr3g0130011"
1.21429730525902e-70,0.756931859090891,0.614,0.603,2.42859461051804e-67,"6","MtrunA17Chr3g0114251"
1.00617415746122e-78,0.734008202478719,0.64,0.5,2.01234831492243e-75,"6","MtrunA17Chr6g0453311"
3.60031821524035e-181,0.725874244656348,0.732,0.56,7.20063643048071e-178,"6","MtrunA17Chr4g0049711"
1.99218068951887e-113,0.717291517541943,0.684,0.577,3.98436137903773e-110,"6","MtrunA17Chr7g0271411"
3.40545689028068e-179,0.708522817509754,0.672,0.629,6.81091378056136e-176,"6","MtrunA17Chr4g0006731"
9.57640505104116e-71,0.70170875844676,0.603,0.45,1.91528101020823e-67,"6","MtrunA17Chr7g0221061"
5.37959016620007e-16,0.684764712913272,0.451,0.622,1.07591803324001e-12,"6","MtrunA17Chr8g0382441"
2.11810366749414e-196,0.682423883726287,0.705,0.572,4.23620733498829e-193,"6","MtrunA17Chr6g0486301"
9.80328075874358e-119,0.665145154648175,0.887,0.842,1.96065615174872e-115,"6","MtrunA17Chr6g0468841"
3.57858932739221e-273,0.6639803346739,0.737,0.669,7.15717865478441e-270,"6","MtrunA17Chr6g0486761"
0.000440521078487136,0.662351121904924,0.625,0.653,0.881042156974272,"6","MtrunA17Chr4g0044581"
0,0.659298137145012,0.743,0.283,0,"6","MtrunA17Chr4g0047991"
1.14825329871975e-130,0.653929306149471,0.551,0.33,2.2965065974395e-127,"6","MtrunA17Chr4g0044851"
4.12253789940513e-305,0.648675973554237,0.683,0.437,8.24507579881026e-302,"6","MtNIP1%20"
2.71616889848485e-29,0.641830498569338,0.583,0.667,5.43233779696969e-26,"6","MtrunA17Chr8g0354731"
4.35187887617072e-09,0.640222605726639,0.561,0.641,8.70375775234144e-06,"6","MtrunA17Chr7g0264341"
8.59749550070945e-197,0.632476615493088,0.788,0.717,1.71949910014189e-193,"6","MtrunA17Chr3g0144471"
1.00643653567284e-206,0.631371051595067,0.822,0.752,2.01287307134568e-203,"6","MtrunA17Chr3g0114291"
2.05451226983152e-268,0.630598000870828,0.78,0.559,4.10902453966304e-265,"6","MtrunA17Chr2g0280641"
2.45065775449498e-43,0.621876638042738,0.333,0.507,4.90131550898997e-40,"6","MtMYB132"
5.14447629236565e-97,0.618119740858609,0.7,0.514,1.02889525847313e-93,"6","MtrunA17Chr4g0001101"
0,0.617490359474194,0.755,0.578,0,"6","MtrunA17Chr6g0486781"
3.73585550862237e-46,0.615386435003202,0.58,0.489,7.47171101724474e-43,"6","MtrunA17Chr5g0436261"
5.24135820231883e-32,0.607949049977166,0.698,0.659,1.04827164046377e-28,"6","MtPAL"
1.35369223202118e-291,0.59601109549051,0.832,0.661,2.70738446404236e-288,"6","MtRbohH"
7.20117252644333e-152,0.595074701661017,0.722,0.654,1.44023450528867e-148,"6","MtKAO1%3BMtKAO2"
1.19908438677451e-36,0.593121213453741,0.844,0.788,2.39816877354902e-33,"6","MtrunA17Chr7g0244421"
2.06820880119911e-145,0.589802494868856,0.781,0.733,4.13641760239823e-142,"6","MtrunA17Chr7g0239461"
5.95652094825452e-169,0.571459400049556,0.748,0.635,1.1913041896509e-165,"6","MtrunA17Chr4g0018451"
1.24042972341658e-69,0.566442836431284,0.748,0.662,2.48085944683315e-66,"6","MtrunA17Chr8g0365801"
1.89167643255768e-88,0.565001754754114,0.595,0.563,3.78335286511535e-85,"6","MtrunA17Chr7g0263751"
5.85264092268413e-282,0.550689194330827,0.702,0.609,1.17052818453683e-278,"6","MtrunA17Chr1g0205921"
2.24008280930034e-256,0.547732471180339,0.86,0.745,4.48016561860069e-253,"6","MtrunA17Chr4g0035051"
0,0.543992861391056,0.786,0.594,0,"6","MtLBD4"
1.76793736396178e-103,0.534148023839111,0.694,0.569,3.53587472792356e-100,"6","MtrunA17Chr1g0172271"
1.32215956774015e-184,0.526656128233816,0.64,0.377,2.64431913548029e-181,"6","MtnsLTP127"
8.1357250592994e-86,0.52452329697798,0.627,0.496,1.62714501185988e-82,"6","Mt4CL-3"
1.10422212003401e-79,0.513920592218928,0.738,0.589,2.20844424006801e-76,"6","MtrunA17Chr3g0103131"
0,0.51067777014855,0.738,0.608,0,"6","MtKAO240%3BMtKAO3"
3.69878327221025e-120,0.509013840329235,0.894,0.799,7.39756654442049e-117,"6","MtrunA17Chr4g0035031"
0,2.9094170536254,0.918,0.777,0,"7","MtrunA17Chr2g0333851"
0,2.84252529998254,0.941,0.787,0,"7","MtrunA17Chr4g0044881"
0,2.79170296552771,0.846,0.771,0,"7","MtrunA17Chr7g0253451"
0,2.64357150762593,0.798,0.772,0,"7","MtrunA17Chr8g0387981"
0,2.48955360340691,0.988,0.818,0,"7","MtrunA17Chr6g0480091"
1.47079848814826e-237,2.44867267699587,0.794,0.747,2.94159697629653e-234,"7","MtrunA17Chr6g0450211"
0,2.34103386150384,0.879,0.769,0,"7","MtrunA17Chr8g0342161"
0,2.20715124481583,0.919,0.783,0,"7","MtrunA17Chr4g0070891"
5.16520709118498e-273,2.13001787538708,0.754,0.763,1.033041418237e-269,"7","MtrunA17Chr8g0391211"
0,2.1118720539112,0.841,0.722,0,"7","MtrunA17Chr8g0388871"
0,2.09091792891741,0.798,0.754,0,"7","MtrunA17Chr8g0382691"
1.04868303273606e-259,2.00785323068806,0.774,0.769,2.09736606547212e-256,"7","MtrunA17Chr7g0264311"
1.70566303996706e-262,1.95192448774934,0.822,0.802,3.41132607993413e-259,"7","MtNPF1.5"
7.60201742660368e-251,1.90787728217255,0.796,0.767,1.52040348532074e-247,"7","MtrunA17Chr3g0118541"
0,1.89439281404463,0.891,0.797,0,"7","MtrunA17Chr5g0430501"
0,1.8626516472367,0.892,0.784,0,"7","MtrunA17Chr6g0478841"
0,1.83747289681075,0.902,0.775,0,"7","MtrunA17Chr4g0072671"
1.14776400506356e-111,1.82035526375849,0.647,0.704,2.29552801012712e-108,"7","MtrunA17Chr1g0209511"
1.74848825025793e-267,1.8198513680838,0.8,0.779,3.49697650051586e-264,"7","MtrunA17Chr6g0478741"
6.53242059367954e-240,1.78082064000287,0.817,0.743,1.30648411873591e-236,"7","MtrunA17Chr1g0202561"
0,1.76821888361153,0.996,0.903,0,"7","MtrunA17Chr6g0486221"
1.38412152820171e-272,1.76722628063942,0.742,0.767,2.76824305640343e-269,"7","MtrunA17Chr8g0350211"
3.54276741332765e-94,1.7310692931002,0.604,0.719,7.08553482665531e-91,"7","MtrunA17Chr2g0332231"
1.78106483622217e-53,1.64613399342921,0.521,0.579,3.56212967244434e-50,"7","MtrunA17Chr4g0046341"
1.73542857770236e-199,1.6363056262042,0.705,0.7,3.47085715540472e-196,"7","MtrunA17Chr4g0059511"
1.34048978152661e-237,1.53608227002842,0.883,0.71,2.68097956305322e-234,"7","MtrunA17Chr8g0369791"
0,1.52376116901238,0.876,0.813,0,"7","MtrunA17Chr1g0201341"
0,1.50931102913822,0.845,0.802,0,"7","MtrunA17Chr4g0036931"
1.64867900257256e-172,1.48135213722801,0.682,0.752,3.29735800514513e-169,"7","MtrunA17Chr8g0383691"
1.04591979918118e-120,1.46562295617073,0.635,0.665,2.09183959836237e-117,"7","MtrunA17Chr5g0444331"
8.95267415800867e-305,1.46197846111007,0.846,0.784,1.79053483160173e-301,"7","MtPCY30"
3.14179556304139e-118,1.44696440590464,0.682,0.705,6.28359112608277e-115,"7","MtrunA17Chr2g0319921"
8.05410656678561e-66,1.44211866676958,0.558,0.669,1.61082131335712e-62,"7","MtrunA17Chr0c01g0489311"
8.8198839890714e-241,1.38863600086254,0.778,0.76,1.76397679781428e-237,"7","MtrunA17Chr5g0400671"
6.928632223367e-192,1.38021446675981,0.799,0.783,1.3857264446734e-188,"7","MtrunA17Chr2g0302011"
1.52090373801558e-40,1.36778460825,0.61,0.725,3.04180747603117e-37,"7","MtrunA17Chr4g0033311"
1.39824074192531e-228,1.36486922991096,0.807,0.752,2.79648148385063e-225,"7","MtrunA17Chr6g0461011"
4.71745380225753e-113,1.35535215101978,0.719,0.749,9.43490760451507e-110,"7","MtrunA17Chr8g0334461"
9.63667229549678e-05,1.35348837504143,0.352,0.591,0.192733445909936,"7","MtrunA17Chr1g0202581"
4.79896861397985e-183,1.35245234272345,0.735,0.751,9.5979372279597e-180,"7","MtrunA17Chr1g0161131"
4.37793563958532e-226,1.33867705279791,0.766,0.689,8.75587127917063e-223,"7","MtrunA17Chr6g0480521"
1.08373611328139e-34,1.3379664097291,0.541,0.65,2.16747222656278e-31,"7","MtrunA17Chr6g0478451"
3.73769446647061e-184,1.26872387621281,0.824,0.775,7.47538893294122e-181,"7","MtrunA17Chr8g0374441"
1.81140763048608e-84,1.25713312761142,0.605,0.695,3.62281526097217e-81,"7","MtrunA17Chr8g0342131"
1.03853799762056e-115,1.25473438038955,0.67,0.77,2.07707599524113e-112,"7","MtrunA17Chr4g0072641"
0.00864423809764582,1.24932108793595,0.426,0.649,1,"7","MtTPS6"
3.24363329544261e-33,1.22307549949145,0.613,0.724,6.48726659088522e-30,"7","MtMYB009"
5.28753383025946e-06,1.21956329695082,0.41,0.603,0.0105750676605189,"7","MtrunA17Chr3g0088441"
3.65850375264077e-53,1.21741602395114,0.637,0.753,7.31700750528154e-50,"7","MtWRKY46"
0,1.18291084316529,0.828,0.805,0,"7","MtrunA17Chr2g0312051"
2.91337260434426e-21,1.15483064040008,0.443,0.514,5.82674520868853e-18,"7","MtrunA17Chr5g0447951"
0,1.14825512104887,0.882,0.813,0,"7","MtrunA17Chr3g0118051"
1.35258554351154e-48,1.14793130580428,0.678,0.731,2.70517108702308e-45,"7","MtrunA17Chr8g0366591"
8.59136094032483e-05,1.12071480818319,0.41,0.602,0.171827218806497,"7","MtrunA17Chr7g0220211"
3.44851938616834e-212,1.11442512978196,0.768,0.762,6.89703877233669e-209,"7","MtrunA17Chr7g0244371"
1.60498366331243e-70,1.10433428642587,0.521,0.519,3.20996732662486e-67,"7","MtrunA17Chr6g0486521"
4.03402459368185e-26,1.10325663061474,0.473,0.63,8.0680491873637e-23,"7","MtSAG101"
6.09444736582538e-214,1.08147816745106,0.76,0.773,1.21888947316508e-210,"7","MtrunA17Chr4g0050141"
1.51763246464691e-153,1.07184399235006,0.709,0.768,3.03526492929382e-150,"7","MtrunA17Chr8g0374341"
1.42393261510774e-238,1.07114336985969,0.754,0.756,2.84786523021548e-235,"7","MtrunA17Chr3g0114291"
4.75331385774577e-108,1.04110217273142,0.668,0.757,9.50662771549154e-105,"7","MtrunA17Chr8g0367871"
7.87144857806377e-23,1.03553896268654,0.493,0.581,1.57428971561276e-19,"7","MtrunA17Chr4g0046331"
2.05973710226482e-181,1.01167139703447,0.8,0.75,4.11947420452965e-178,"7","MtrunA17Chr1g0182331"
1.03718630813429e-134,0.998565226811291,0.764,0.813,2.07437261626858e-131,"7","MtrunA17Chr6g0481031"
9.42954893166884e-150,0.992503090355651,0.713,0.675,1.88590978633377e-146,"7","MtrunA17Chr5g0403421"
2.75334638244508e-64,0.991247803356347,0.635,0.746,5.50669276489017e-61,"7","MtrunA17Chr2g0330151"
0.000456859421630026,0.964553593396102,0.34,0.559,0.913718843260053,"7","MtABAB17"
2.50755825974997e-11,0.939713379651175,0.474,0.647,5.01511651949995e-08,"7","MtrunA17Chr7g0264341"
3.3346077255817e-135,0.935887079811607,0.789,0.796,6.6692154511634e-132,"7","MtrunA17Chr6g0479431"
2.85170193037194e-50,0.922933236771087,0.642,0.756,5.70340386074387e-47,"7","MtrunA17Chr3g0122981"
1.01823772447769e-35,0.921684569105402,0.551,0.708,2.03647544895538e-32,"7","MtrunA17Chr4g0008141"
1.94627179224268e-115,0.907307669332809,0.72,0.756,3.89254358448536e-112,"7","MtrunA17Chr2g0312771"
9.54179981752862e-96,0.900065141586443,0.728,0.798,1.90835996350572e-92,"7","MtrunA17Chr3g0107741"
3.86422933017895e-147,0.89745023507828,0.974,0.919,7.72845866035791e-144,"7","MtrunA17Chr3g0145051"
2.21676012189436e-08,0.885988216146743,0.444,0.65,4.43352024378873e-05,"7","MtrunA17Chr4g0004911"
2.22670150443472e-84,0.884843276155586,0.647,0.753,4.45340300886945e-81,"7","MtrunA17Chr5g0426441"
1.15310322703196e-50,0.87630642929417,0.773,0.816,2.30620645406391e-47,"7","MtrunA17Chr4g0003721"
5.84803351639779e-14,0.876239446212654,0.548,0.713,1.16960670327956e-10,"7","MtPT5"
7.84002902480426e-108,0.868245437188263,0.783,0.704,1.56800580496085e-104,"7","MtrunA17Chr3g0102261"
2.66864766037298e-33,0.866827099945292,0.586,0.636,5.33729532074596e-30,"7","MtrunA17Chr5g0402851"
0.00979885755156767,0.860951091440924,0.441,0.635,1,"7","MtrunA17Chr8g0344151"
2.82338263686232e-120,0.849789459418469,0.635,0.662,5.64676527372463e-117,"7","MtrunA17Chr1g0152661"
1.92693757364368e-135,0.848176993201193,0.744,0.707,3.85387514728737e-132,"7","MtrunA17Chr4g0058071"
2.00139217771424e-39,0.838143313487444,0.591,0.743,4.00278435542848e-36,"7","MtrunA17Chr7g0249931"
1.65737057205253e-62,0.834583566755002,0.713,0.621,3.31474114410507e-59,"7","MtrunA17Chr2g0299441"
8.31146238644882e-109,0.832852013018476,0.816,0.768,1.66229247728976e-105,"7","MtrunA17Chr4g0047221"
1.48845161699055e-129,0.803199903825551,0.755,0.8,2.97690323398111e-126,"7","MtrunA17Chr4g0040411"
5.8071056328596e-158,0.79894863908822,0.834,0.798,1.16142112657192e-154,"7","MtrunA17Chr7g0238571"
2.77055952490886e-181,0.797078854571191,0.839,0.698,5.54111904981771e-178,"7","MtrunA17Chr7g0251151"
3.12767882668304e-81,0.795545298776383,0.719,0.799,6.25535765336608e-78,"7","MtCYP81E7-like"
2.98728477312182e-07,0.783209551436489,0.458,0.632,0.000597456954624364,"7","MtGINT1"
5.49571574932256e-61,0.766284267495512,0.632,0.755,1.09914314986451e-57,"7","MtrunA17Chr8g0367841"
8.08153916347535e-15,0.76482171356039,0.38,0.672,1.61630783269507e-11,"7","MtrunA17Chr4g0046321"
1.7676996576247e-07,0.762895697813272,0.586,0.748,0.00035353993152494,"7","MtrunA17Chr8g0384721"
4.95531569396533e-20,0.758339693954302,0.283,0.542,9.91063138793065e-17,"7","MtrunA17Chr8g0352301"
6.55071735020827e-05,0.74800371310627,0.364,0.513,0.131014347004165,"7","MtrunA17Chr7g0220171"
7.13883441660544e-23,0.727622951380274,0.512,0.667,1.42776688332109e-19,"7","MtCAMTA7"
1.44650822601515e-50,0.685893266124582,0.657,0.691,2.89301645203029e-47,"7","MtrunA17Chr7g0255621"
7.42241709917938e-09,0.685770432253785,0.454,0.668,1.48448341983588e-05,"7","MtrunA17Chr1g0204291"
0.00107365906469104,0.683967384889781,0.456,0.69,1,"7","MtrunA17Chr3g0136961"
1.41849311611958e-80,0.655459404866094,0.876,0.813,2.83698623223916e-77,"7","MtrunA17Chr1g0178301"
7.91711233453059e-41,0.644463266577441,0.648,0.744,1.58342246690612e-37,"7","MtrunA17Chr2g0300711"
7.300540905404e-60,0.644006463050053,0.606,0.538,1.4601081810808e-56,"7","MtPR10-1"
3.56029762170428e-26,0.641689200295838,0.54,0.601,7.12059524340856e-23,"7","MtrunA17Chr7g0240991"
2.86848193482302e-62,0.63590524646897,0.725,0.693,5.73696386964604e-59,"7","MtPR10-2"
3.93067693442032e-23,0.634044973998939,0.571,0.635,7.86135386884064e-20,"7","MtrunA17Chr7g0223291"
1.68869969429136e-30,0.631736028462318,0.626,0.747,3.37739938858272e-27,"7","MtrunA17Chr5g0407321"
0.00072828445510799,0.616352911452622,0.35,0.517,1,"7","MtrunA17Chr5g0395521"
4.6007067107959e-20,0.60406876653585,0.727,0.724,9.2014134215918e-17,"7","MtrunA17Chr5g0411471"
5.32830993030337e-127,0.601190936450268,0.778,0.808,1.06566198606067e-123,"7","MtrunA17Chr5g0412401"
2.7421559319438e-34,0.57996442663258,0.511,0.683,5.48431186388759e-31,"7","MtMYB013"
1.28406176731737e-06,0.579432761965239,0.471,0.643,0.00256812353463474,"7","MtrunA17Chr4g0050291"
1.03694432327155e-06,0.573554293771594,0.603,0.744,0.0020738886465431,"7","MtrunA17Chr1g0205771"
0.00178999450531495,0.570002785843608,0.303,0.504,1,"7","MtrunA17Chr7g0242291"
2.19334046055301e-18,0.567324897941677,0.689,0.783,4.38668092110601e-15,"7","MtPrx33"
5.79841210633168e-69,0.554759644908749,0.66,0.685,1.15968242126634e-65,"7","MtrunA17Chr3g0080941"
1.48524900596674e-08,0.549319046322565,0.486,0.694,2.97049801193348e-05,"7","MtrunA17Chr6g0469591"
1.57413306244005e-83,0.543288814005981,0.912,0.83,3.14826612488009e-80,"7","MtrunA17Chr2g0294751"
4.21058517899303e-41,0.542159898319547,0.57,0.658,8.42117035798606e-38,"7","MtrunA17Chr4g0031021"
0.00180253303901176,0.53851746178897,0.454,0.687,1,"7","MtrunA17Chr4g0025811"
4.87811468305537e-59,0.537771614750696,0.724,0.776,9.75622936611074e-56,"7","MtrunA17Chr4g0005131"
1.32340251453824e-18,0.514539783563396,0.589,0.734,2.64680502907649e-15,"7","MtrunA17Chr2g0290131"
3.47069001886719e-08,0.514415022998224,0.551,0.75,6.94138003773438e-05,"7","MtCML21"
0.000128228511033913,0.508601392193962,0.495,0.74,0.256457022067826,"7","MtrunA17Chr6g0469551"
1.51360635979006e-23,0.502181287095054,0.32,0.605,3.02721271958012e-20,"7","MtMYB041"
0,2.54479446131822,0.961,0.725,0,"8","MtrunA17Chr2g0300711"
0,2.54425460494997,0.956,0.716,0,"8","MtrunA17Chr5g0443861"
0,2.46818821754227,0.988,0.72,0,"8","MtrunA17Chr1g0173761"
0,2.32925010566683,0.968,0.709,0,"8","MtrunA17Chr5g0411471"
0,2.30220538534171,0.877,0.648,0,"8","MtrunA17Chr4g0060271"
0,2.21870906500605,0.963,0.777,0,"8","MtPCY30"
0,2.17355101652788,0.983,0.736,0,"8","MtrunA17Chr1g0161131"
0,2.12127061795914,0.999,0.903,0,"8","MtrunA17Chr6g0486221"
0,2.1021575646491,0.963,0.773,0,"8","MtrunA17Chr2g0302011"
0,2.09616123485829,0.969,0.712,0,"8","MtrunA17Chr4g0018981"
4.35874007759135e-261,1.91619138990481,0.812,0.5,8.7174801551827e-258,"8","MtrunA17Chr3g0085471"
0,1.84350955572539,0.961,0.682,0,"8","MtrunA17Chr8g0361431"
0,1.83952011737352,0.77,0.432,0,"8","MtTPS13"
