gene,name,p_val,p_val_adj,pct_1,pct_2,pct_diff,avg_log2FC,clusterName,celltype_id,species,tissue,dataset
Bra017641,Bra017641,2.39334962848116e-43,9.73830030332698e-39,0.279,0.078,0.201,1.23368943192687,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra009772,Bra009772,3.3423676494076698e-43,1.35997597286749e-38,0.522,0.269,0.253,1.69906148078665,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra007325,Bra007325,4.936479772941179e-43,2.00860425481204e-38,0.22,0.054,0.166,1.08963354104492,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra010823,Bra010823,6.95440303551581e-42,2.82967705112103e-37,0.246,0.067,0.179,0.823966650038666,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra000432,Bra000432,3.24769668340441e-41,1.32145530351042e-36,0.293,0.096,0.197,1.33867944838115,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra008581,Bra008581,4.713975509500599e-41,1.9180694950607e-36,0.818,0.78,0.0379999999999999,1.49196863110851,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra001477,Bra001477,1.00840224524893e-40,4.1030878956933696e-36,0.249,0.071,0.178,1.5000210176663,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra026262,Bra026262,1.6685768455795598e-40,6.78927232697869e-36,0.601,0.38,0.221,1.96395644578639,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra035659,Bra035659,2.2538057212890496e-40,9.170510099353e-36,0.449,0.211,0.238,1.33687819241985,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra018150,Bra018150,6.987695330088559e-40,2.8432233528597304e-35,0.469,0.23,0.239,1.51611087615047,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra026124,Bra026124,9.128057736400079e-40,3.7141154123638303e-35,0.815,0.656,0.159,1.80302581816923,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra035096,Bra035096,1.06987472499294e-39,4.35321326852377e-35,0.314,0.1,0.214,0.895749337507789,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra005891,Bra005891,1.15917360453065e-39,4.7165614794747705e-35,0.83,0.678,0.152,1.39941434681965,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra013945,Bra013945,2.8673672247892e-39,1.16670305009448e-34,0.361,0.139,0.222,0.920974144718459,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra009184,Bra009184,7.174113453398131e-39,2.91907502305317e-34,0.927,0.841,0.0860000000000001,1.17132591049498,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra031784,Bra031784,7.31801452592826e-39,2.97762693045495e-34,0.293,0.094,0.199,2.38979318227453,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra028972,Bra028972,2.46465298896057e-38,1.00284265467817e-33,0.666,0.469,0.197,1.40974493648606,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra032692,Bra032692,1.20002923145857e-37,4.88279893988178e-33,0.422,0.197,0.225,1.53272578171598,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra032645,Bra032645,1.37178007190753e-37,5.58163593458456e-33,0.264,0.078,0.186,0.517698060370048,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
Bra020295,Bra020295,1.89348139639926e-37,7.704386453808949e-33,0.543,0.295,0.248,2.07046535546248,Leaf guard cell,brassica_rapa->PO:0009025->PO:0006016->PO:0025237,brassica_rapa,Leaf,CRA006988
