"gene","name","p_val","p_val_adj","pct_1","pct_2","pct_diff","avg_log2FC","clusterName","celltype_id","species","tissue","dataset"
"Os07g0127500","OsPR1#072",0,0,0.427,0.024,0.403,2.25910888130569,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0236200","OsGAD3",0,0,0.931,0.645,0.286,2.23223411247152,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"LNC_Os02g70410","LNC_Os02g70410",0,0,0.914,0.614,0.3,2.2321450286291,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0521500","prx83",0,0,0.393,0.059,0.334,2.22125630743439,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0615100","OCPI2",0,0,0.784,0.372,0.412,2.21769074480896,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0318400","LOC_Os03g20290",0,0,0.651,0.068,0.583,2.18710402616557,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0407900","OsRLCK110",0,0,0.864,0.408,0.456,2.16540755511021,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0327100","prx15",0,0,0.447,0.049,0.398,2.1206208447559,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0662000","RCc3",0,0,0.543,0.025,0.518,2.1022882385339,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os11g0186900","ACO4",0,0,0.536,0.114,0.422,2.09755926085923,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os09g0412300","LOC_Os09g24580",0,0,0.792,0.267,0.525,2.09150823927442,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0450000","LOC_Os04g37700",0,0,0.662,0.133,0.529,2.07625973663605,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0395000","OsRLCK298",0,0,0.629,0.118,0.511,2.06566931821628,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0239100","LOC_Os06g13180",0,0,0.897,0.404,0.493,2.04529566172,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os12g0548401","LOC_Os12g36210",0,0,0.543,0.246,0.297,2.04472230448005,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0552600","OsHyPRP18",0,0,0.314,0.031,0.283,1.98057062714269,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0895300","LOC_Os01g67030",0,0,0.574,0.058,0.516,1.97515913728359,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0137800","OsUCL24",0,0,0.931,0.601,0.33,1.95440602097796,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0129200","PR1A",0,0,0.443,0.014,0.429,1.94355589533297,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0644900","LOC_Os01g45720",0,0,0.662,0.113,0.549,1.9306266493181,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0289100","LOC_Os01g18530",0,0,0.742,0.32,0.422,1.91951881995811,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os09g0572700","OsUCL33",0,0,0.742,0.351,0.391,1.90567395987287,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0685400","LOC_Os01g49160",0,0,0.707,0.183,0.524,1.90269249601365,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0615050","Os01g0615050",0,0,0.816,0.457,0.359,1.89781926046062,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0749700","OsLAC10",0,0,0.386,0.017,0.369,1.89722350613727,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0361900","LOC_Os10g21790",0,0,0.268,0.008,0.26,1.8922495043905,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0677300","LOC_Os04g58090",0,0,0.94,0.548,0.392,1.88772321552916,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0585900","LOC_Os07g39720",0,0,0.702,0.19,0.512,1.88013163067516,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0554500","OsHyPRP06",0,0,0.28,0.01,0.27,1.87731865724987,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0284500","GER4",0,0,0.72,0.076,0.644,1.87484514697756,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0561600","CYP76M14",0,0,0.345,0.047,0.298,1.85567074155962,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0549600","LOC_Os06g35650",0,0,0.57,0.044,0.526,1.79942293923946,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os12g0555200","RPR10b",0,0,0.602,0.382,0.22,1.7557738788939,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os11g0114300","LOC_Os11g02290",0,0,0.764,0.41,0.354,1.73996149170052,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0277200","OsCCR",0,0,0.49,0.122,0.368,1.73949558020485,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0959200","Asr4",0,0,0.451,0.161,0.29,1.7265627624258,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os09g0325700","PP2C1",0,0,0.645,0.125,0.52,1.72346861003518,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0123800","LOC_Os07g03170",0,0,0.656,0.098,0.558,1.71703782616828,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os09g0425900","OsSAP",0,0,0.863,0.539,0.324,1.7160921536153,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0194500","OsABCG8",0,0,0.78,0.152,0.628,1.71301651222996,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0127600","OsPR1#073",0,0,0.274,0.016,0.258,1.71023465426586,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0240600","OsUPS",0,0,0.82,0.492,0.328,1.7094127100953,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0553400","OsMYB55",0,0,0.888,0.449,0.439,1.69022518246656,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0155000","Hsr203j",0,0,0.562,0.027,0.535,1.68405522044836,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0120650","LOC_Os07g02940",0,0,0.566,0.201,0.365,1.68253159728151,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0155900","OsEXPA18",0,0,0.399,0.054,0.345,1.66161612949809,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0386500","OsTPP9",0,0,0.711,0.244,0.467,1.63154714846581,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os12g0560300","OsARL1f",0,0,0.861,0.559,0.302,1.62334983150429,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0180800","TIFY11A",0,0,0.723,0.248,0.475,1.61775570016402,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0613500","LOC_Os07g42200",0,0,0.627,0.152,0.475,1.6151481537408,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0256200","LOC_Os02g15700",0,0,0.614,0.08,0.534,1.61448491846099,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"LOC_Os11g07690","LOC_Os11g07690",0,0,0.622,0.054,0.568,1.61268942191063,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0160100","LOC_Os01g06660",0,0,0.75,0.371,0.379,1.60923372660348,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os09g0542900","LOC_Os09g37080",0,0,0.862,0.437,0.425,1.60387204300227,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0379900","LOC_Os04g31070",0,0,0.806,0.328,0.478,1.60204492012505,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0548200","LOC_Os06g35560",0,0,0.457,0.068,0.389,1.59901267209382,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os11g0482200","LOC_Os11g29210",0,0,0.404,0.023,0.381,1.5914795100986,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0539200","OsPUB33",0,0,0.783,0.412,0.371,1.58476194459896,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0527800","OsGSTU12",0,0,0.601,0.177,0.424,1.58226968966636,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0119100","LOC_Os05g02760",0,0,0.816,0.465,0.351,1.57743818144204,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os12g0547600","CaMBP",0,0,0.766,0.281,0.485,1.5748353287591,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0128800","LOC_Os06g03810",0,0,0.731,0.235,0.496,1.57130079613905,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0589700","OsPUB35",0,0,0.418,0.027,0.391,1.56589957072784,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os11g0141400","LOC_Os11g04560",0,0,0.835,0.555,0.28,1.56459490613017,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0631800","LOC_Os01g44120",0,0,0.879,0.587,0.292,1.56211046688909,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0192800","LOC_Os06g09310",0,0,0.791,0.357,0.434,1.55518269584394,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os12g0628600","Os12g0628600",0,0,0.433,0.052,0.381,1.55428662009835,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0194100","LOC_Os02g10070",0,0,0.902,0.576,0.326,1.55039271445764,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0139700","LOC_Os10g05020",0,0,0.382,0.021,0.361,1.52565572098582,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0100600","LOC_Os05g01030",0,0,0.814,0.376,0.438,1.52057624970599,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0365900","Os03g0365900",0,0,0.553,0.033,0.52,1.51297322352564,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0133000","NAC22",0,0,0.44,0.055,0.385,1.51128160960976,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0622200","OsDAHP1",0,0,0.929,0.708,0.221,1.51059777598266,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0416100","RCB4",0,0,0.852,0.598,0.254,1.50686722605989,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0524700","LOC_Os10g38090",0,0,0.49,0.038,0.452,1.50322915927858,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0312600","OsCML21",0,0,0.699,0.247,0.452,1.50256884426688,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0194900","OsPPi-PFK",0,0,0.641,0.228,0.413,1.49640887436644,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0600300","AOX1B",0,0,0.733,0.471,0.262,1.4925389846156,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0604600","LOC_Os07g41340",0,0,0.34,0.084,0.256,1.48574028898367,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0663800","OsSDR110C-MI4",0,0,0.668,0.362,0.306,1.48256657039189,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0542900","Cht8",0,0,0.582,0.239,0.343,1.47957868661445,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0622900","DTM1",0,0,0.804,0.422,0.382,1.46913755341249,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0714200","CAMK",0,0,0.756,0.274,0.482,1.45951841812038,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0821300","XB15",0,0,0.882,0.555,0.327,1.45282112503357,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0332100","OsNIN2",0,0,0.603,0.162,0.441,1.45214130337938,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os11g0649600","LOC_Os11g42960",0,0,0.332,0.047,0.285,1.44960696401721,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0604700","OsB12D1",0,0,0.572,0.245,0.327,1.43747063011734,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0327400","prx16",0,0,0.558,0.25,0.308,1.43533476799133,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0488700","OsOxi1",0,0,0.775,0.356,0.419,1.43019571684045,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0490900","LOC_Os10g34920",0,0,0.381,0.051,0.33,1.42481772061438,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os12g0603800","OsCML5",0,0,0.786,0.534,0.252,1.42399902036824,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os12g0145100","LOC_Os12g05050",0,0,0.404,0.118,0.286,1.41626135319795,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0533800","LOC_Os07g34940",0,0,0.605,0.254,0.351,1.41451838292242,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0185900","Os07g0185900",0,0,0.978,0.865,0.113,1.41088183747928,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os09g0468300","LOC_Os09g29310",0,0,0.69,0.192,0.498,1.40935514797678,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0522300","prx81",0,0,0.248,0.021,0.227,1.40670529662033,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os12g0635700","LOC_Os12g43890",0,0,0.556,0.179,0.377,1.40607353507795,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0128200","OsC3H33",0,0,0.899,0.69,0.209,1.39503608809071,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0127300","OsCRR3",0,0,0.832,0.421,0.411,1.39317738813204,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0138200","OsUCL27",0,0,0.743,0.369,0.374,1.39293589521262,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0456900","LOC_Os05g38264",0,0,0.394,0.116,0.278,1.39285658120774,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0138100","OsUCL26",0,0,0.644,0.302,0.342,1.38668346711219,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os12g0114000","LOC_Os12g02240",0,0,0.706,0.459,0.247,1.38628118964076,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0140300","TDC1",0,0,0.279,0.029,0.25,1.38415343548083,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os09g0543900","Os-PHT3",0,0,0.444,0.05,0.394,1.37622218547841,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0688100","prx59",0,0,0.622,0.275,0.347,1.37576598535052,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0663900","LOC_Os07g46860",0,0,0.416,0.022,0.394,1.3701974795499,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0864500","OsSDS1",0,0,0.739,0.352,0.387,1.36722174860492,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0597000","OsIAA23",0,0,0.7,0.206,0.494,1.36455614537388,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0631700","LOC_Os07g43800",0,0,0.588,0.132,0.456,1.36239103298674,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0437200","OsSNAP32",0,0,0.823,0.516,0.307,1.35314935826631,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0110400","LOC_Os07g01940",0,0,0.554,0.139,0.415,1.34748148973453,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0172100","LOC_Os03g07590",0,0,0.878,0.744,0.134,1.34612327544523,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os09g0478600","LOC_Os09g30160",0,0,0.737,0.423,0.314,1.34546683210619,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0586000","LOC_Os06g38660",0,0,0.641,0.317,0.324,1.34442824178955,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os11g0163800","LOC_Os11g06440",0,0,0.687,0.214,0.473,1.34045994726874,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0104700","LOC_Os08g01390",0,0,0.744,0.256,0.488,1.34010624955795,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os09g0499000","SKIN1",0,0,0.791,0.472,0.319,1.33398636121972,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os09g0251800","LOC_Os09g07800",0,0,0.799,0.471,0.328,1.3318428589825,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0503200","LOC_Os08g39350",0,0,0.64,0.216,0.424,1.32847787675957,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0697500","LOC_Os06g48240",0,0,0.409,0.053,0.356,1.3274309158521,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0358100","OsRALF-6",0,0,0.743,0.346,0.397,1.32547392433903,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0228000","LOC_Os05g13970",0,0,0.329,0.03,0.299,1.32427280671346,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0106200","OsMST3",0,0,0.802,0.514,0.288,1.32055805107238,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0564600","LOC_Os03g36650",0,0,0.737,0.382,0.355,1.31742270747906,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0170000","RS5",0,0,0.787,0.518,0.269,1.31390252644084,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0562600","OsMLO10",0,0,0.8,0.357,0.443,1.31049593753686,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os11g0701200","C00481",0,0,0.522,0.321,0.201,1.30986312104795,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0805100","OsIAA9",0,0,0.383,0.039,0.344,1.30637998716249,"Root stele","oryza_sativa->PO:0009005;PO:0009025->PO:0020124","oryza_sativa","Root;Leaf","CRA004082"
